name,SpAbs_A,AATS4d,AATS6d,AATS7d,AATS8d,AATS0v,AATS3v,AATS5v,AATS6se,AATS1p,AATS7p,AATS8p,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC7dv,ATSC8dv,ATSC3d,ATSC4d,ATSC6d,ATSC7d,ATSC8s,ATSC1p,ATSC3p,ATSC4p,ATSC5p,ATSC7p,ATSC3i,ATSC4i,ATSC5i,ATSC7i,AATSC1d,AATSC8d,AATSC1m,AATSC3se,AATSC1i,MATS2c,MATS5c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS6dv,MATS2d,MATS1s,MATS2s,MATS8s,MATS2m,MATS8m,MATS8v,MATS1se,MATS5se,MATS6se,MATS7se,MATS2p,MATS6i,MATS8i,GATS1c,GATS3c,GATS4c,GATS5c,GATS7c,GATS8c,GATS1dv,GATS3dv,GATS5dv,GATS5d,GATS7d,GATS1s,GATS2s,GATS4s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS3Z,GATS7Z,GATS2m,GATS5m,GATS8m,GATS6v,GATS1se,GATS3se,GATS1p,GATS1i,GATS3i,GATS4i,GATS7i,BCUTc-1l,BCUTd-1l,BCUTse-1l,BCUTp-1h,BCUTp-1l,BalabanJ,FPSA3,FPSA5,RNCS,RPCS,TPSA,C1SP2,C2SP2,C3SP2,C2SP3,Xch-4d,Xc-6d,Xc-6dv,Xpc-4dv,AXp-1d,AXp-2d,AXp-3d,AXp-1dv,AXp-7dv,NssCH2,NsssCH,NaasC,NssssC,NsssN,SaasC,SaaaC,SssssC,SaaN,MAXsCH3,MAXssssC,MAXaaN,MINssCH2,MINaaCH,MINsssCH,MINaaaC,MINssNH,ETA_shape_y,AETA_beta_s,ETA_beta_ns_d,ETA_eta_FL,ETA_dAlpha_B,ETA_dEpsilon_D,fragCpx,fMF,GeomPetitjeanIndex,GRAVH,nHBAcc,IC2,IC4,SIC3,BIC2,CIC1,MIC3,ZMIC3,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA8,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,MDEC-12,MDEC-13,MDEC-14,MDEC-23,MDEC-33,MDEN-23,MID_h,MID_N,AMID_N,MID_O,MOMI-Y,MOMI-Z,PBF,piPC4,bpol,n6Ring,n5HRing,n6aHRing,nARing,nRot,SLogP,GGI6,GGI10,JGI2,JGI3,JGI4,JGI5,JGI7,JGI8,JGI9,JGI10,PetitjeanIndex,SRW02,SRW10,TSRW10,pIC50
Mol_139,30.78218427,2.530769231,2.822429907,2.3359375,2.310679612,212.326775,193.0120489,179.1464961,7.496811664,1.767217308,1.158845509,1.234778131,158.9239209,168.117866,165.3967178,155.818553,166.4566955,160.2540245,-41.41965974,-80.9905482,10.59924386,12.29678639,-9.877126654,-6.792060491,2.299086983,-0.769085948,-5.055090712,5.190647869,5.509573722,3.102388684,-34.66102666,5.442634331,55.34170306,22.78764957,0.230111846,-0.177400114,1.791383413,-0.005028454,-0.424710195,0.024914021,0.030908037,-0.089497645,0.120871726,0.426885549,0.132306782,0.103556359,0.227263875,-0.229524035,-0.060829122,-0.154042243,0.201565796,0.043837659,0.163273676,-0.166113818,-0.271613442,-0.046361018,0.030086981,-0.092661577,-0.061978903,0.159743548,-0.232155911,-0.229952397,1.534509326,1.287244195,0.955149454,1.221557364,0.87775519,0.647955088,0.50892504,0.861720163,1.211816544,1.388576076,0.947001689,1.114058099,0.711601153,0.777223582,1.031138111,0.972351326,0.903176571,0.853150407,1.149332172,0.954863758,0.800447052,0.899286232,1.113149327,1.363154441,0.985849566,1.202270947,1.147851892,1.503379291,1.309908681,0.881262457,0.806021294,-0.427181887,0.989345067,2.435452179,1.986431709,0.989561497,1.659283316,0.042720342,0.041939118,0.221302188,97.02699511,78.08289652,6,4,2,1,0,0,0,1.553807629,0.439941216,0.299417281,0.179895692,0.306199999,0.005740595,2,0,3,1,1,2.495165462,1.813244992,-0.215695488,17.68204458,2.03297892,-0.215695488,4.790176682,0.813215703,1.742523024,0,0.82701011,0,0.254385965,0.666666667,0.5,6.179203887,0.025,0.038461538,124.06,0.347826087,0.431378301,4913.313763,6,4.588354347,4.86563451,0.865144272,0.790093667,1.967654093,37.00726026,25.24736263,10.63357721,9.967957042,9.967957042,0,38.46739723,48.67156006,11.71354429,5.817862778,5.824404498,25.80722127,18.49233812,11.38785599,10.63357721,39.06726772,0,0,42.98647549,22.29078092,0,5.538925252,5.824404498,35.24981723,0,24.78737429,39.09424759,19.85184529,10.717646,19.81033161,0.986234883,7.665164089,1.560389739,7.886430842,2.032014676,4.620397913,2.848530455,1.889881575,14.05220981,5.085675265,0.977846045,12.04818101,12.04818101,0.502007542,0,3564.881526,1687.987584,1.053482192,5.41108786,27.770554,3,0,3,0,5,2.6504,0.528979592,0.062034486,0.072072072,0.036458333,0.042875817,0.027584877,0.014846743,0.014613253,0.011730769,0.008862069,0.454545455,3.970291914,10.0962956,58.63502208,8.3
Mol_140,31.72643156,2.445945946,2.459854015,2.813084112,2.417391304,209.2391028,192.5512186,177.3205109,7.32927092,1.750403754,1.390999133,1.231145305,155.1869662,171.9714533,159.3404237,168.061158,156.9271267,163.5350272,-89.85672636,-137.7588505,6.145356102,7.962515618,4.436068305,-20.03123698,-10.79772606,-1.357266567,-9.939863838,11.79652904,-6.0657125,-4.717315406,-80.58739241,57.02139229,-17.79962912,-35.45737174,0.231023021,-0.156384115,2.218209984,0.000178895,-0.550141995,-0.051459409,0.103255345,0.04867149,0.005299174,0.415260873,0.104273704,0.156489979,0.170111056,0.073368574,-0.064606392,-0.020323381,0.17666803,-0.240246254,0.139789891,-0.241409334,-0.208884215,0.003060157,0.085681547,-0.007481915,0.020591385,0.252048843,0.237889404,-0.019238512,1.494874383,0.988529275,1.297612924,1.01092346,0.907523058,0.842195474,0.54389098,0.757110216,0.919073724,0.917272662,1.413298899,0.909219767,0.79712641,0.790101904,0.897818646,0.862584647,1.340734115,0.861702353,1.142069126,1.039300694,0.84815162,1.150367231,1.219294799,0.684215132,0.944312523,0.905974112,1.215086782,1.596642256,1.568485969,0.649765559,1.25850155,-0.388553114,0.988230584,2.435531033,1.986421205,0.990415314,1.616259984,0.038864261,0.040072457,13.11481479,95.99930813,65.82495139,6,4,2,0,0,0,0,1.687464445,0.442381119,0.299971183,0.179426167,0.309379201,0.005960655,2,0,3,1,1,2.456679501,1.810821418,0.115708262,17.67490016,2.24475456,0.115708262,4.761982237,0.81488237,1.749434288,0,0.830766618,3.522271589,0.243697479,0.67,0.5,6.411483119,0.024,0.019076923,129.06,0.326530612,0.41187042,5052.606487,6,4.435639691,4.77757617,0.836364416,0.75402156,2.212374938,36.27820648,26.9481693,10.21669833,9.967957042,9.967957042,13.8474744,37.70943564,42.62971923,11.71354429,5.817862778,5.824404498,13.8474744,32.50164538,11.38785599,5.316788604,52.02068059,0,5.414990469,42.98647549,22.29078092,0,5.414990469,5.824404498,35.37375201,0,24.78737429,18.19910121,53.11145226,4.983978521,19.87537908,4.502326389,1.887544131,1.51561025,7.046283541,4.184619769,5.573940802,3.107561732,2.309401077,13.73433956,5.085675265,0.696919666,12.25642575,12.25642575,0.49025703,0,4294.35805,2050.992873,0.592675295,5.403240286,30.916968,3,0,3,0,6,3.0865,0.572244898,0.103050709,0.070175439,0.045608108,0.034938272,0.025673401,0.014046717,0.013091846,0.01,0.009368246,0.5,4.007333185,10.10785595,59.7512276,8.4
Mol_141,44.21844648,3.194285714,3.433962264,2.913043478,2.803468208,234.5747644,228.9993041,220.8355677,7.74082161,1.960698155,1.387751569,1.344981508,154.5929459,162.0588456,160.5668831,152.2590323,159.8887409,161.7110519,-166.485861,-83.99202723,10.63289438,8.926363881,-25.0077936,-11.78177909,14.61145333,-1.724467589,-4.5479037,4.668218911,4.861148321,-2.754284355,-38.11462998,-5.683557584,71.79885927,-7.695972571,0.322382321,-0.143666707,8.4632693,-0.006456053,-0.374619252,0.205594568,-0.113191674,-0.072096282,0.044305678,0.313815548,0.269941178,0.152813655,0.225784721,-0.150697681,0.098082614,-0.240380668,0.282750001,0.064521955,0.268518589,0.037017409,0.035652377,0.09638985,-0.289458202,0.087808204,-0.16193713,0.185478341,-0.216866887,0.040900434,1.689707041,1.621999519,1.068514089,1.466599477,1.078779275,0.987906701,0.523570221,0.819555978,1.440657999,1.221282275,0.967326423,0.797964421,0.547700486,1.127365619,0.957705151,1.138780276,0.626130692,0.801271647,1.130831622,0.971966703,0.649828397,1.117665299,0.929077386,1.184203822,0.583973552,1.125282538,1.206589795,1.382728727,1.29341449,1.020038274,1.026148273,-0.399915272,0.971424544,2.431648459,2.954706917,0.760937568,1.402690054,0.03309953,0.040781817,9.32286442,3.71783945,110.6500162,6,10,4,0,0,0.138888889,0.026625402,3.663877277,0.424602529,0.280288651,0.162154597,0.325316201,0.007227853,0,0,6,1,0,3.346975213,2.492338009,-0.248806916,18.31020458,2.052575287,-0.248806916,4.861267896,0,1.587769064,0,0.334064062,3.450412949,0.319526627,0.657142857,0.5,9.382577268,0.017142857,0.014444444,331.09,0.426229508,0.424680043,8912.398392,8,4.710319764,5.196409673,0.870654439,0.747221382,2.212850809,45.1874484,31.63654567,5.316788604,4.983978521,27.34213846,17.69618563,64.95052134,34.39898882,22.17247926,5.817862778,11.47158172,45.05309473,5.316788604,11.38785599,5.316788604,37.86504223,10.02329115,13.8474744,65.95058367,33.32418236,10.02329115,10.43440873,39.44974892,10.94967571,3.972405908,55.84610326,19.05647134,36.05595724,9.967957042,18.5037427,4.946805388,2.834753385,1.065822363,4.975233348,-3.910957538,6.792855773,8.908695694,2.028437944,22.15097756,13.16557057,1.183832206,18.32634885,12.54605336,0.358458667,3.515147745,7490.870386,3441.777605,1.717944461,6.126732712,39.579382,4,1,3,0,4,5.10574,1.423809524,0.210284665,0.081481481,0.067057292,0.045457516,0.033022388,0.016343391,0.013074271,0.01209375,0.006372263,0.5,4.369447852,10.75681719,86.86912238,8.7
Mol_142,31.46984692,2.655172414,2.617021277,2.743589744,2.381355932,222.2415857,200.3886359,191.5215873,7.314999021,1.83022933,1.414672887,1.301904947,158.284646,167.1653947,162.258938,162.3256452,159.7638951,161.290324,-145.1802984,-104.1442044,8.53125,7.390625,-2.921875,-23.296875,2.680451927,-0.260913731,-5.216898677,8.895530735,-1.461261061,-4.993794697,-32.3521407,-0.245569891,42.76525322,-5.060617146,0.208125,-0.183527542,0.771659865,-0.014060623,-0.305823648,0.116951535,-0.20247341,-0.079460067,0.05108634,0.427244236,0.122477972,0.039265677,0.237259619,0.119766351,-0.057892133,-0.178910162,0.20105479,0.028804508,0.19095724,-0.038437127,-0.131803482,-0.081858367,-0.295159239,0.2301156,-0.106160431,0.127517974,-0.008006583,-0.059458971,1.502359022,1.58721505,0.761841317,1.615196249,0.923560072,0.790392201,0.512345665,0.938414093,1.23606922,0.888888889,1.207977208,1.050453894,0.680743542,0.43781171,0.364109068,0.946382243,0.949692159,0.671872932,1.111602633,1.115401585,0.591461115,1.13656341,1.016218345,0.781538178,0.870570611,1.457625226,1.008182153,1.42082697,1.281094427,0.898650078,1.091629642,-0.388150472,0.988570123,2.43540094,2.207783025,0.787723687,1.723720777,0.040246654,0.040733633,97.68766988,132.4431495,94.94310624,6,4,2,1,0,0,0,2.004098168,0.433770657,0.303126792,0.17125204,0.31236608,0.005452124,1,0,4,2,0,2.363142151,1.573784329,-1.194207852,17.47499565,2.026974976,-0.386794257,4.703318689,0.543577631,1.568461699,0,0.714757023,3.449831585,0.239089184,0.653846154,1,6.16306282,0.017399267,0.038055992,134.07,0.333333333,0.435420929,6007.622681,6,4.313721876,4.772055209,0.839526116,0.736383727,1.933598832,40.9897806,29.04586511,10.423316,9.967957042,9.967957042,11.60093989,46.24850456,35.07913167,22.33722841,5.817862778,5.824404498,45.25574649,5.316788604,11.38785599,5.316788604,36.18241754,0,0,36.92010842,22.29078092,5.601050811,5.538925252,34.16587442,5.386224214,0,44.70121575,19.91384147,20.26872417,16.58491841,17.47499565,14.99900574,0.224960192,1.174988505,7.173591919,0,4.5008188,4.166706182,4.618802154,12.70734875,6.813689581,0,13.70735988,10.25571231,0.394450473,1.674280604,2983.458975,2529.912722,0.78133616,5.47803136,27.710554,3,0,3,0,5,4.0917,0.855510204,0.062034486,0.068783069,0.06875,0.03369509,0.035285285,0.019579475,0.013135131,0.015234375,0.006203449,0.454545455,4.043051268,10.27425769,61.29578714,7.6
Mol_143,34.53787721,2.623376623,2.802919708,2.65942029,2.427480916,213.4807728,180.5973836,159.0051516,7.334645693,1.829956217,1.307678655,1.244109817,159.3002927,163.7828191,165.6348998,158.743632,160.1365105,161.4304757,-120.5743945,-130.3875433,0.91349481,7.923106498,-11.53440984,-16.12110727,-12.94922893,-0.401373508,-2.272075347,0.509870845,6.017394631,-2.750972149,-23.1193697,-25.34284092,62.17697906,-6.08883513,0.208509548,-0.10443429,2.247117277,-0.00064336,-0.27233876,0.098322126,0.065727108,0.032554189,-0.012752064,0.428596491,0.194150841,0.139165692,0.175242652,-0.094683058,-0.043892124,0.071599425,0.2763894,-0.269264486,0.081483091,-0.216626711,-0.173490943,0.011520971,0.06205605,-0.023651853,-0.081132789,-0.012150463,-0.056260233,-0.008258196,1.536370384,1.29019914,1.177592022,1.119467214,0.860398784,0.857473546,0.49431449,0.835087719,1.004296455,1.040134271,1.162459399,0.812577476,0.65378458,0.751944822,0.829345839,1.163811395,1.328992266,0.860280755,1.011029642,1.094313249,0.879081179,0.919769096,1.189736352,1.010837173,0.880228234,1.070622429,1.111793387,1.3761931,1.148241053,1.059068755,1.03367143,-0.388574694,0.992901995,2.435500462,1.987052026,0.990401497,1.453224986,0.037359039,0.038922819,2.512276609,100.8157674,61.1399776,6,4,2,5,0,0.102062073,0.072168784,2.360077776,0.435619301,0.283553279,0.177768445,0.325417069,0.007654463,5,1,3,1,0,2.554542076,1.873099044,-0.013406006,17.91804176,2.29586215,-0.013406006,4.873388842,1.27954712,1.769048416,0.659701699,0.85764482,3.746623441,0.24,0.653846154,0.5,5.728358239,0.019230769,0.017663818,191.05,0.470588235,0.492277105,5433.041976,5,4.255977676,4.858508185,0.823640987,0.714786254,2.382409426,35.91222034,28.16342267,5.316788604,9.967957042,9.967957042,19.26246487,50.8061249,35.07913167,11.71354429,5.817862778,5.824404498,51.49050777,5.316788604,11.38785599,5.316788604,25.47483934,0,5.917906046,42.98647549,22.29078092,0,5.538925252,11.74231054,22.2842392,32.10410811,24.78737429,18.19910121,29.13222005,9.967957042,17.91804176,4.762077664,1.806531006,2.251951583,13.71914496,0,4.600405921,3.06523773,2,17.87300253,5.798364453,0,10.27783383,10.27783383,0.395301301,0,4248.34319,1745.668412,0.598933544,5.455855161,30.210175,4,0,3,1,4,4.8576,0.593469388,0.016324865,0.075880759,0.041666667,0.036581197,0.029736467,0.011477623,0.00701868,0.003472222,0.001813874,0.5,4.077537444,10.26357168,61.28167992,8.4
Mol_144,29.06777425,3.195402299,3.303797468,2.670454545,2.179487179,229.8288257,205.6020859,216.4546604,7.547769418,1.851904706,1.291377439,1.102362339,161.2199657,164.5355488,162.3509374,154.2786539,160.9640331,167.780556,-84.17728532,-28.41551247,5.836565097,5.498614958,-20.00277008,-13.64265928,-5.202562327,0.166596871,-1.440320181,2.61616589,2.053568749,-5.24137192,-12.09822076,-17.63672223,58.64388817,-23.36115947,0.210458753,-0.014418638,1.438683129,-0.008856708,-0.234043229,0.244179621,0.253075675,0.132144614,-0.076353078,0.357815339,0.125579776,0.0427701,0.157191908,-0.317208142,-0.135133461,-0.163334312,0.28064572,-0.118665185,0.120866789,-0.144775052,-0.115406131,-0.133544663,0.058304778,-0.117762978,-0.004455163,-0.031281453,-0.188530018,0.050371036,1.657276866,1.358585423,1.059541514,0.875902958,0.615337727,0.950187972,0.474136982,0.943435831,1.313487585,1.251556017,1.077305734,1.07915576,0.56494894,0.81463468,0.839721581,0.924102806,1.180379746,0.764969414,1.081983766,1.179190798,0.764568858,1.050239474,1.184560305,1.22072692,1.027492768,1.327597339,0.962248924,1.307511916,1.152276718,1.06495515,1.099368354,-0.388205394,0.993501046,2.435468499,1.986662709,0.990373215,1.461251903,0.051202587,0.049769346,96.48638143,204.2298951,81.71963416,6,4,2,2,0.426776695,0,0,1.272407352,0.425149665,0.276935047,0.174707232,0.289938197,0.005025557,2,0,4,1,0,2.775402088,1.794941421,0.137990599,17.48207192,2.200625525,0.137990599,4.704282407,1.15388713,1.663463994,0,0.814475624,3.534247921,0.288461538,0.693181818,1,5.946406551,0.027272727,0.061090909,163.06,0.526315789,0.478681972,4458.347003,6,4.523986066,4.964904158,0.905953413,0.805738176,1.543974591,39.87646553,23.04911671,11.05045608,4.983978521,14.95193556,0,37.96448165,28.8822881,11.71354429,11.63572556,5.824404498,25.3043057,11.05045608,11.38785599,11.05045608,25.47483934,0,0,36.78963192,22.29078092,0,5.538925252,11.64226728,35.12588245,0,24.65689778,12.13273414,27.19246137,10.717646,17.48207192,4.514713719,7.565535084,1.926093698,7.486789139,0,1.666336343,1.216440399,1,14.14101309,6.072593014,0,11.99470637,11.99470637,0.545213926,0,2946.656369,1131.852376,0.597972737,5.434267706,20.611312,3,0,3,1,3,2.6334,0.488979592,0,0.081699346,0.038720539,0.042777778,0.025277778,0.013474502,0.012039737,0.0078125,0,0.444444444,3.931825633,10.20880078,76.16418196,8.7
Mol_145,37.01364666,2.73381295,3,2.496688742,2.333333333,228.8703084,197.8180674,183.6911169,7.427144,1.892006428,1.273888134,1.181764581,156.9567888,162.8837358,162.5006745,152.6380555,160.1136574,164.0438654,-79.08842753,-5.898500577,5,9.444444444,-24.44444444,-8.555555556,-6.024149366,-0.391454686,-4.241971627,2.138777985,5.6535399,-5.218717938,-23.92582003,-15.0664846,63.31395096,-24.8400231,0.172839506,0.038647343,1.912559144,-0.003032473,-0.253465141,0.101852856,0.12051563,0.016658203,-0.043077129,0.355990667,0.073104988,0.042190692,0.1627312,-0.285513734,-0.099775225,-0.026127998,0.187688059,-0.115520407,0.074555897,-0.023631995,0.029448278,0.000988411,0.065217029,-0.091727143,-0.057071678,-0.006773728,-0.240900247,0.108584144,1.48988981,1.452994472,1.120005331,1.028569186,0.88297301,0.872207205,0.530646992,0.931044268,1.206015891,1.400162338,0.999021674,0.876821117,0.759381468,0.809398265,0.915833651,1.065083512,1.161631312,0.805047038,1.11416619,1.130336278,0.849008951,0.92468234,1.038460077,1.248034092,0.88307294,1.237352753,1.02127571,1.275913497,1.175254922,1.017936559,1.057630386,-0.388577629,0.992893078,2.435500658,1.993790826,0.990401579,1.360314343,0.039087351,0.040221434,2.694592934,92.26775626,59.70667512,6,9,3,2,0,0,0,1.730468357,0.438906009,0.290909161,0.182773082,0.304829473,0.00656637,2,0,4,1,0,3.776873335,1.79746653,-0.129059351,17.83737566,2.205538076,-0.129059351,4.833545761,0.984308941,1.753008939,0,0.824695943,3.647158919,0.222222222,0.642857143,0.5,7.714278952,0.017857143,0.016256158,205.05,0.509803922,0.405635515,5955.476215,5,4.490765293,5.211449361,0.888470909,0.745681007,2.279192764,39.59348149,26.00386231,5.316788604,9.967957042,9.967957042,30.33183534,50.45167034,35.07913167,11.71354429,5.817862778,5.824404498,32.2280429,5.316788604,11.38785599,5.316788604,25.47483934,6.420821623,0,73.31831083,22.29078092,0,5.538925252,5.824404498,35.12588245,5.563451492,24.78737429,18.19910121,64.44803391,4.983978521,17.83737566,4.619929506,2.971090208,1.501419719,9.052259721,0,5.121088621,2.730816364,2,18.76065238,5.116384659,0,10.27150413,10.27150413,0.366839433,0,3803.576317,2254.747339,0.691611969,5.58631189,28.203761,4,0,3,0,6,4.9101,0.673469388,0.065911642,0.062015504,0.035714286,0.042279202,0.028604497,0.011959877,0.007367443,0.0057,0.003295582,0.5,4.143134726,10.22929599,63.38815663,8.2
Mol_146,34.1969881,2.726495726,2.838383838,2.446428571,2.349514563,216.8026552,188.2849217,186.5020059,7.527470667,1.742048055,1.167949378,1.068896734,161.49402,167.160563,167.4591434,157.776355,164.7044149,170.0326177,90.20699708,87.35526864,6.063723449,0.665972511,-6.94668888,6.011661808,4.41153281,-1.254899012,-0.982279547,2.416982684,3.190397061,-2.493559904,-16.29005,-24.3898939,64.1717587,-20.88897124,0.168157059,0.085409397,1.718243492,-0.016036022,-0.471878637,0.261302949,0.204069437,0.136000766,-0.095640492,0.396895326,0.152952694,-0.039949389,-0.014707178,-0.010601262,-0.007259367,-0.078883649,0.255611905,0.040882224,0.160304063,0.152747689,0.160287792,-0.068628916,-0.261903856,-0.048237403,0.17731365,0.065616274,-0.24516133,0.126993933,1.769890608,1.421152026,1.305870348,1.077273059,0.657977059,1.181694352,0.445142035,1.091750331,1.545178896,1.069243986,0.663541667,0.687524969,0.505193169,1.074944962,0.661102327,0.505027331,0.801448672,0.779261671,1.151495678,0.890082785,0.769904202,1.376228802,0.874927469,1.210956993,0.854349457,1.464688579,1.198478407,1.537977476,1.128967308,1.073507298,1.065462222,-0.47746062,0.977830745,2.435534734,1.986321068,0.740495805,1.471191241,0.045697122,0.052240075,43.06560107,29.34295086,98.83039426,6,4,2,0,0,0,0,1.077335519,0.445573616,0.306311458,0.182628447,0.298324224,0.005488956,2,0,3,1,0,2.130912495,1.599062871,-0.521020452,17.3582434,1.825914105,-0.521020452,4.625494063,0.398892275,1.696359728,0,0.737883076,2.716142554,0.23872679,0.675925926,0.5,7.112205829,0.034567901,0.037633035,139.08,0.326530612,0.460091185,5597.517355,7,4.389422089,4.812991221,0.828132895,0.743101979,1.985040322,39.49762329,29.52045609,15.37044016,9.967957042,14.76249423,0,38.9703128,42.62971923,11.71354429,11.41891359,5.824404498,26.37226241,18.40630142,11.38785599,10.63357721,44.71971778,4.736862954,0,42.98647549,22.29078092,11.69429088,0,24.73178009,16.46637642,0,24.78737429,38.9703128,30.56949129,4.736862954,29.07883203,6.828541642,1.083235809,1.264539311,6.347576709,0,2.737451608,2.287168173,3,14.9721172,5.116384659,0,15.95911122,12.27918264,0.454784542,3.679928582,6152.680071,2121.646727,0.624701489,5.425500527,30.374554,3,0,3,0,5,3.0234,0.366530612,0.231302928,0.061111111,0.044407895,0.031831832,0.022306397,0.008441092,0.010995213,0.009635417,0.010513769,0.5,4.077537444,10.1039355,61.92366432,6
Mol_147,29.3508239,2.926315789,3.294871795,2.510869565,2.024390244,233.9968162,215.3288157,209.2685563,7.700797026,1.826217408,1.271255316,1.066972513,159.0503673,166.408756,163.9877413,151.5127985,161.1021323,167.5263535,-51.26038781,-3.584487535,1.718144044,12.01315789,-24.5166205,-14.68559557,-0.122864728,-0.23901122,-3.42636617,3.748935511,4.194134611,-5.627711631,-20.46985344,-6.409710091,62.14240892,-22.81973593,0.233795014,0.006452267,0.647913148,-0.002173115,-0.374434041,0.071362658,0.21096336,0.039066326,0.057774025,0.322721268,0.121735596,-0.103539654,-0.130383091,-0.203747925,-0.138273347,-0.131731538,0.207064665,-0.00093334,0.166439721,-0.057180358,-0.063737382,-0.119993623,0.090318878,-0.046069223,0.021190752,0.069513872,-0.272832761,0.0583428,1.569994803,1.010745355,1.305110919,0.798936439,0.815485814,0.836528002,0.455626651,1.023770113,1.050701995,1.23110902,1.051555644,0.77773454,0.457416578,1.715168073,0.725668494,0.971676019,1.127027561,0.724114363,1.020821059,1.133543512,0.67072629,0.880013935,1.145137083,1.262940976,0.861594419,0.942458976,1.032528815,1.380792174,1.234989416,0.963724669,1.099515671,-0.388354371,0.972782282,2.435502666,1.986291233,0.741550295,1.710484118,0.049706919,0.056894564,88.61370633,7.93716125,133.9660385,7,4,2,0,0,0.204124145,0.022821773,1.501115374,0.438846547,0.29015142,0.183741335,0.280386169,0.004741805,0,0,3,1,0,1.73160667,1.351974206,-1.16660045,17.04043005,1.579936224,-1.16660045,4.497615741,0,1.621776738,0,0.637037982,2.976808626,0.28125,0.673913043,0.5,6.579595234,0.036231884,0.044289855,119.07,0.421052632,0.452055707,4886.043245,6,4.398857447,4.734512382,0.882109978,0.783452319,1.471477552,40.93753465,26.46014218,10.423316,9.967957042,14.76249423,0,32.0465756,29.54020642,11.71354429,11.35678803,5.824404498,19.38639965,5.316788604,11.38785599,5.316788604,36.55067202,4.794537184,0,42.98647549,22.29078092,11.50823054,0,22.54519221,5.563451492,0,56.83394989,0,25.25270269,0,28.43031456,13.02621448,0.263895109,-0.030573612,6.553815062,0,2.110881996,3.06523773,2,12.19208846,5.798364453,0,13.61939334,10.25061368,0.445678855,3.368779665,2124.679053,1811.38138,0.448878542,5.398728152,21.046105,3,0,3,0,4,2.3619,0.674285714,0.024691358,0.086419753,0.035472973,0.041805556,0.031045752,0.016431052,0.012538349,0.009453125,0.012345679,0.5,3.931825633,10.12826976,57.60371323,7
Mol_148,31.9486656,3.255319149,3.75,2.873684211,2.32183908,240.5810932,209.567916,218.1030726,7.93283875,1.861990913,1.29505237,1.084363329,165.0967175,175.7171775,170.9466788,155.9502921,166.7780083,174.2931203,-23.05193951,-7.982248521,-4.289940828,9.339907955,-22.01840894,-16.84878369,-6.274517861,-0.395013187,-1.810751756,3.089031998,4.695903058,-5.968994653,-29.14816122,-14.81036175,77.22051502,-46.06746632,0.134263173,-0.006257226,1.088756957,0.010034584,-0.413745785,-0.025328426,0.181988172,0.008817946,0.078993074,0.234938505,0.244900662,0.043558499,-0.337434127,-0.093637417,-0.100068767,-0.072223694,0.441460594,-0.021922308,0.107093368,-0.050352062,-0.077806322,-0.049898848,-0.06843492,-0.056480402,0.00746576,-0.019659939,-0.237869593,-0.012301312,1.677511998,1.113137382,1.270837238,0.910759811,0.848747211,0.717661152,0.378561968,0.82006181,1.170387417,1.046846745,1.100180832,0.568985412,0.379325677,1.652128823,0.749042924,0.984912997,1.117583999,0.596995166,0.773493737,1.048444142,0.686791329,1.045902601,1.169300683,1.178880997,0.589637051,0.681658882,1.024802815,1.044571885,0.955816043,1.189502332,1.137964959,-0.388365684,0.989892848,2.43550313,1.986543061,0.526983023,1.505831189,0.034326595,0.046392079,11.00909667,0.462365598,61.87624843,6,4,2,3,0.176776695,0.640165043,0.043080124,1.885994222,0.428031957,0.278239354,0.169393698,0.280570599,0.00499616,3,0,3,2,0,1.19144109,1.006288265,-6.264433855,16.74622639,0,-1.923544895,4.419519794,0.039355237,1.517875803,0,0.489315004,2.665466034,0.220125786,0.69,0.5,6.454548191,0.045714286,0.023604396,184.08,0.538461538,0.459512188,5701.184082,5,4.336182988,4.804507668,0.889609413,0.768301467,1.626305691,42.88994935,31.48251911,5.316788604,9.967957042,9.967957042,0,37.46156607,29.54020642,11.71354429,11.35678803,5.824404498,30.97768864,5.316788604,11.38785599,5.316788604,31.65113785,0,0,42.98647549,22.29078092,11.71522377,18.65950602,28.71160254,0,12.39368714,30.59278835,0,25.25270269,0,16.74622639,3.182439295,-0.755089916,0.512301115,2.484819583,0,0,0,0,14.40521249,5.085675265,0,15.36355188,10.30367439,0.412146976,0,3160.094916,1841.132393,0.555352886,5.45157479,22.513898,3,0,3,1,3,3.9837,0.715918367,0.037037037,0.088888889,0.046130952,0.046006006,0.028874269,0.014756944,0.010855872,0.008072917,0.009259259,0.5,4.043051268,10.51235598,60.83284684,9
